!PROG NUM:A,!PART NUM:A,!BLANK LEN:F32.3,!FLAT LEN:F32.3,!BEND POS 1:F32.3,!BEND ANG 1:F32.2,!BEND SPD 1:F32,!BEND POS 2:F32.3,!BEND ANG 2:F32.2,!BEND SPD 2:F32,!BEND POS 3:F32.3,!BEND ANG 3:F32.2,!BEND SPD 3:F32,!BEND POS 4:F32.3,!BEND ANG 4:F32.2,!BEND SPD 4:F32,!BEND POS 5:F32.3,!BEND ANG 5:F32.2,!BEND SPD 5:F32,!BEND POS 6:F32.3,!BEND ANG 6:F32.2,!BEND SPD 6:F32,!BEND POS 7:F32.3,!BEND ANG 7:F32.2,!BEND SPD 7:F32,!BEND POS 8:F32.3,!BEND ANG 8:F32.2,!BEND SPD 8:F32,!BEND POS 9:F32.3,!BEND ANG 9:F32.2,!BEND SPD 9:F32,!BEND POS 10:F32.3,!BEND ANG 10:F32.2,!BEND SPD 10:F32,!BEND POS 11:F32.3,!BEND ANG 11:F32.2,!BEND SPD 11:F32,!BEND POS 12:F32.3,!BEND ANG 12:F32.2,!BEND SPD 12:F32,!BEND POS 13:F32.3,!BEND ANG 13:F32.2,!BEND SPD 13:F32,!BEND POS 14:F32.3,!BEND ANG 14:F32.2,!BEND SPD 14:F32,!BEND POS 15:F32.3,!BEND ANG 15:F32.2,!BEND SPD 15:F32,!BEND POS 16:F32.3,!BEND ANG 16:F32.2,!BEND SPD 16:F32,!BEND POS 17:F32.3,!BEND ANG 17:F32.2,!BEND SPD 17:F32,!BEND POS 18:F32.3,!BEND ANG 18:F32.2,!BEND SPD 18:F32,!BEND POS 19:F32.3,!BEND ANG 19:F32.2,!BEND SPD 19:F32,!BEND POS 20:F32.3,!BEND ANG 20:F32.2,!BEND SPD 20:F32,!BEND POS 21:F32.3,!BEND ANG 21:F32.2,!BEND SPD 21:F32,!BEND POS 22:F32.3,!BEND ANG 22:F32.2,!BEND SPD 22:F32,!BEND POS 23:F32.3,!BEND ANG 23:F32.2,!BEND SPD 23:F32,!BEND POS 24:F32.3,!BEND ANG 24:F32.2,!BEND SPD 24:F32,!BEND POS 25:F32.3,!BEND ANG 25:F32.2,!BEND SPD 25:F32,!BEND POS 26:F32.3,!BEND ANG 26:F32.2,!BEND SPD 26:F32,!BEND POS 27:F32.3,!BEND ANG 27:F32.2,!BEND SPD 27:F32,!BEND POS 28:F32.3,!BEND ANG 28:F32.2,!BEND SPD 28:F32,!BEND POS 29:F32.3,!BEND ANG 29:F32.2,!BEND SPD 29:F32,!BEND POS 30:F32.3,!BEND ANG 30:F32.2,!BEND SPD 30:F32,!BEND POS 31:F32.3,!BEND ANG 31:F32.2,!BEND SPD 31:F32,!BEND POS 32:F32.3,!BEND ANG 32:F32.2,!BEND SPD 32:F32,!BEND POS 33:F32.3,!BEND ANG 33:F32.2,!BEND SPD 33:F32,!BEND POS 34:F32.3,!BEND ANG 34:F32.2,!BEND SPD 34:F32,!BEND POS 35:F32.3,!BEND ANG 35:F32.2,!BEND SPD 35:F32,!BEND POS 36:F32.3,!BEND ANG 36:F32.2,!BEND SPD 36:F32,!BEND POS 37:F32.3,!BEND ANG 37:F32.2,!BEND SPD 37:F32,!BEND POS 38:F32.3,!BEND ANG 38:F32.2,!BEND SPD 38:F32,!BEND POS 39:F32.3,!BEND ANG 39:F32.2,!BEND SPD 39:F32,!BEND POS 40:F32.3,!BEND ANG 40:F32.2,!BEND SPD 40:F32,!BEND POS 41:F32.3,!BEND ANG 41:F32.2,!BEND SPD 41:F32,!BEND POS 42:F32.3,!BEND ANG 42:F32.2,!BEND SPD 42:F32,!BEND POS 43:F32.3,!BEND ANG 43:F32.2,!BEND SPD 43:F32,!BEND POS 44:F32.3,!BEND ANG 44:F32.2,!BEND SPD 44:F32,!BEND POS 45:F32.3,!BEND ANG 45:F32.2,!BEND SPD 45:F32,!BEND POS 46:F32.3,!BEND ANG 46:F32.2,!BEND SPD 46:F32,!BEND POS 47:F32.3,!BEND ANG 47:F32.2,!BEND SPD 47:F32,!BEND POS 48:F32.3,!BEND ANG 48:F32.2,!BEND SPD 48:F32,!BEND POS 49:F32.3,!BEND ANG 49:F32.2,!BEND SPD 49:F32,!BEND POS 50:F32.3,!BEND ANG 50:F32.2,!BEND SPD 50:F32,!BEND POS 51:F32.3,!BEND ANG 51:F32.2,!BEND SPD 51:F32,!BEND POS 52:F32.3,!BEND ANG 52:F32.2,!BEND SPD 52:F32,!BEND POS 53:F32.3,!BEND ANG 53:F32.2,!BEND SPD 53:F32,!BEND POS 54:F32.3,!BEND ANG 54:F32.2,!BEND SPD 54:F32,!BEND POS 55:F32.3,!BEND ANG 55:F32.2,!BEND SPD 55:F32,!BEND POS 56:F32.3,!BEND ANG 56:F32.2,!BEND SPD 56:F32
'21,'30C thick,60.63,54.636,2.083,78.5,100,10.282,-77.5,100,22.528,52.5,100,25.145,-50,100,29.47,-50,100,32.087,52.5,100,44.333,-77.5,100,52.553,78.5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'22,'70B-TL,88.14,82.944,2.34,69,100,9.764,-69,100,15.1,-53.5,100,19.692,91,100,24.284,-53.5,100,29.62,-53.5,100,34.212,91,100,38.804,-53.5,100,44.14,-53.5,100,48.732,91,100,53.324,-53.5,100,58.66,-53.5,100,63.252,91,100,67.844,-53.5,100,73.18,-69,100,80.604,69,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'23,'70C-TL-thin,94.315,89.095,2.34,76,100,12.801,-76,100,18.137,-53.5,100,22.728,91,100,27.319,-53.5,100,32.655,-53.5,100,37.246,91,100,41.837,-53.5,100,47.173,-53.5,100,51.764,91,100,56.355,-53.5,100,61.691,-53.5,100,66.282,91,100,70.873,-53.5,100,76.209,-76,100,86.755,76,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'24,'70C-TL-thick,94.315,89.095,2.34,71,100,12.801,-71,100,18.137,-48.5,100,22.728,86,100,27.319,-48.5,100,32.655,-48.5,100,37.246,86,100,41.837,-48.5,100,47.173,-48.5,100,51.764,86,100,56.355,-48.5,100,61.691,-48.5,100,66.282,86,100,70.873,-48.5,100,76.209,-71,100,86.755,71,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'25,'70A(.0045),90.83,76.142,2.617,54.5,100,7.111,-54.5,100,12.239,-51.2,100,16.774,90,100,21.309,-51.2,100,26.437,-51.2,100,30.972,90,100,35.507,-51.2,100,40.635,-51.2,100,45.17,90,100,49.705,-51.2,100,54.833,-51.2,100,59.368,90,100,63.903,-51.2,100,69.031,-54.5,100,73.525,54.5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'26,'70(A)-oldTL,94.66,74.378,2.425,59.5,100,6.727,-59.5,100,11.563,-51.2,100,16.156,85,100,20.749,-51.2,100,25.585,-51.2,100,30.178,85,100,34.771,-51.2,100,39.607,-51.2,100,44.2,85,100,48.793,-51.2,100,53.629,-51.2,100,58.222,85,100,62.815,-51.2,100,67.651,-59.5,100,71.953,59.5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'27,'0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'28,'0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'29,'30-A-.0024,53.69,41.792,2.279,41,100,4.274,-43,100,16.061,54,100,18.683,-57,100,22.709,-57,100,25.332,54,100,37.518,-43,100,39.513,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'30,'30-A-.0030,53.69,41.792,2.279,40,100,4.274,-42,100,16.061,50,100,18.683,-51,100,22.709,-51,100,25.332,50,100,37.518,-42,100,39.513,40,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'31,'30-A-.0035-@,53.69,41.992,2.279000044,41,100,4.274000168,-42,100,16.36,52,100,18.983,-54,100,23.009,-54,100,25.63,52,100,37.718,-42,100,39.713,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'32,'30-A-.0040-@,53.82,42.392,2.279000044,43.5,100,4.274000168,-44,100,16.561,54.5,100,19.183,-54,100,23.209,-54,100,25.832,54.5,100,38.118,-44,100,40.113,43.5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'33,'30-A-.0045-@,53.69,41.392,2.279000044,42,100,4.274000168,-42,100,16.261,49.5,100,18.883,-51,100,22.909,-51,100,25.532,49.5,100,37.518,-42,100,39.513,42,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'34,'30-A-.0050-@,53.69,41.992,2.279,41,100,4.274000168,-42,100,16.361,52.5,100,18.983,-53,100,23.009,-53,100,25.632,52.5,100,37.718,-42,100,39.713,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'35,'30-A-.0055-@,53.69,42.392,2.279000044,41,100,4.274000168,-42,100,16.561,55,100,19.183,-56,100,23.209,-56,100,25.832,55,100,38.118,-42,100,40.113,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'36,'30-A-.0060-@,53.69,42.392,2.279000044,42,100,4.274000168,-42,100,16.561,55,100,19.183,-56,100,23.209,-56,100,25.832,55,100,38.118,-42,100,40.113,43,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'37,'30-A-.0065,53.69,41.99200004,2.279000044,42,100,4.274000168,-42,100,16.361,55.5,100,18.983,-56,100,23.009,-56,100,25.632,55.5,100,37.718,-42,100,39.713,42,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'38,'30-A-.0070-@,53.69,42.392,2.279,44,100,4.274,-44,100,16.561,51,100,19.183,-51,100,23.209,-51,100,25.832,51,100,38.118,-44,100,40.113,44,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'39,'30-A-.0075,59.8,42.392,2.279,42,100,4.274,-42,100,16.561,53,100,19.183,-51,100,23.209,-51,100,25.832,53,100,38.118,-42,100,40.113,42,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'40,'30-A-.0080,59.92,42.392,2.279,42,100,4.274,-42,100,16.561,53,100,19.183,-51,100,23.209,-51,100,25.832,53,100,38.118,-42,100,40.113,42,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'41,'30-A-.0085,59.84,42.392,2.279,42,100,4.274,-42,100,16.561,53,100,19.183,-51,100,23.209,-51,100,25.832,53,100,38.118,-42,100,40.113,42,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'42,'30-A-.0090,53.69,42.392,2.279,42,100,4.274,-42,100,16.561,53,100,19.183,-51,100,23.209,-51,100,25.832,53,100,38.118,-42,100,40.113,42,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'43,'30-A-.0095,59.97,40.825,2.279,50,100,4.279,-45,100,15.776,50,100,18.398,-43,100,22.424,-43,100,25.046,50,100,36.546,-45,100,38.546,45,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'44,'30-A-.0100,59.97,42.392,2.279,45,100,4.274,-42,100,16.561,58,100,19.183,-51,100,23.209,-51,100,25.832,58,100,38.118,-42,100,40.113,45,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'45,'30-B-.0030,55.07,47.668,2.082999945,77,100,6.948,-77,100,19.194,53,100,21.811,-53,100,25.836,-53,100,28.453,53,100,40.699,-77,100,45.585,77,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'46,'30-B-.0035,53.65,47.668,2.082999945,76,100,6.948,-76,100,19.194,52.5,100,21.811,-54.5,100,25.836,-54.5,100,28.453,52.5,100,40.699,-76,100,45.585,76,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'47,'30-B-.0040-@,53.65,47.668,2.082999945,75.5,100,6.948,-75.5,100,19.194,52,100,21.811,-54,100,25.836,-54,100,28.453,52,100,40.699,-75.5,100,45.585,75.5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'48,'30-B-.0045-@,53.69,47.688,2.082999945,75,100,6.948,-76,100,19.194,51,100,21.811,-52,100,25.836,-52,100,28.453,51,100,40.699,-76,100,45.585,75,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'49,'30-B-.0050-@,53.69,47.468,2.082999945,77,100,6.948,-78,100,19.194,52,100,21.811,-53,100,25.836,-53,100,28.453,52,100,40.699,-78,100,45.585,77,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'50,'30-B-.0055-@,53.69,47.468,2.083,75,100,6.948,-76,100,18.99,53,100,21.711,-54,100,25.736,-54,100,28.45,53,100,40.499,-76,100,45.385,75,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
